,degree,degree_centrality,closeness,betweenness,clustering,eigenvector,pagerank,average_neighbor_degree,graph_labels,average_rating,ratings_count,text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
8194,471,0.0479535736102626,0.5121226341310808,2.029189354422399e-06,0.6642815196277725,0.00379739192826,3.0160617558870147e-05,3107.486199575372,0,4.25,10633,304,58,224,1595,5027,5289
9334,379,0.038586845856241,0.5095984227456677,1.106068630921775e-06,0.7167985927880387,0.0031693588103112,2.7228257417223124e-05,3286.4775725593668,0,4.26,9293,211,50,173,1397,4345,4708
9498,471,0.0479535736102626,0.5121226341310808,2.029189354422399e-06,0.6642815196277725,0.00379739192826,3.0160617558870147e-05,3107.486199575372,0,4.29,8984,212,48,173,1294,4019,4702
9717,383,0.0389940948890246,0.5097306554569516,1.0933733870025696e-06,0.7130671332686288,0.0031921190294254,2.69083395563034e-05,3212.715404699739,0,3.79,8629,987,196,703,2545,4229,2399
6497,733,0.074628385257585,0.5192704203013482,7.112578977424205e-06,0.5875397908140063,0.0054732925298974,4.1764664440510114e-05,2839.893587994543,0,4.41,11486,929,75,238,1619,5766,9219
2832,1460,0.1486458969659947,0.5401451825780906,4.40891439348918e-05,0.4344615846845747,0.0095271730896035,7.34885832088025e-05,2390.627397260274,1,4.04,22327,5236,826,1866,6187,14323,13771
4628,793,0.0807371207493382,0.5210333669301364,9.408987772319065e-06,0.5434419860649369,0.0058019955255338,4.202766532188195e-05,2747.0138713745278,0,3.44,9472,2692,1026,2906,7633,7894,3591
4247,1050,0.1069028711056811,0.5281213033659533,1.605338645095088e-05,0.5396885923101367,0.0076406413368203,5.7861646803959134e-05,2707.009523809524,0,4.11,19526,1993,255,761,4102,11404,9160
5289,636,0.0647525962125839,0.5166210814222596,4.32990608105087e-06,0.6150893874114792,0.0048222123178862,3.674947755702532e-05,2862.803459119497,0,4.22,14495,2028,136,495,2863,9010,8995
4144,562,0.0572184891060883,0.5147259197149145,3.5546996807172736e-06,0.5925615797920591,0.0040479895860428,3.323251596765434e-05,2690.0729537366547,0,3.86,15871,2071,833,1931,6561,10571,8891
9329,523,0.0532478110364487,0.5135686274509804,2.7242150411751418e-06,0.6518098503329597,0.0038584914167099,3.3432384626171856e-05,2763.6749521988527,0,4.2,7870,1091,66,230,1582,5081,4508
4875,611,0.0622072897576868,0.5159426380206965,5.705335301287621e-06,0.5511416382710418,0.0042136759136763,3.727965541903789e-05,2618.7774140752863,0,3.96,11181,2446,448,1260,6239,11091,8973
8911,867,0.0882712278558338,0.5226970358150178,1.0008533270910762e-05,0.5697568797930801,0.0058421049553265,5.4790573179867016e-05,2518.1880046136102,1,4.29,4528,933,63,274,1678,5333,6437
5351,628,0.0639380981470169,0.5164852500394383,5.680800066658671e-06,0.60652790052723,0.0044019323696413,4.17426576887209e-05,2670.3837579617834,0,4.18,20021,194,307,925,3936,4769,10406
3639,759,0.077275503970678,0.5200953137410643,7.564538111237283e-06,0.6016317818543355,0.0058221315221591,4.239968012673496e-05,2926.026350461133,0,4.11,27717,634,326,1327,6086,8652,12920
4271,930,0.0946854001221747,0.5247355486697297,1.5195854761408549e-05,0.5177656631596005,0.0064113322071299,5.281516287823957e-05,2560.056989247312,0,4.34,23390,30,236,586,3104,6495,12996
8477,305,0.0310527387497454,0.5078593588417787,9.912724209461026e-07,0.7103968938740294,0.0024718388174366,2.506795559413044e-05,3287.64262295082,0,3.94,13003,341,216,725,3580,4344,4796
5781,545,0.0554876807167582,0.5142677627100896,3.810710208652015e-06,0.6152927684835402,0.0039917952914769,3.456437999262252e-05,2862.4422018348623,0,3.95,18125,1225,118,694,4878,9558,5504
9260,110,0.0111993484015475,0.5025583299222268,0.0,1.0,0.0008551353351828,1.8545349341338032e-05,3147.7909090909093,0,4.14,8066,597,325,513,1427,2472,4803
9913,283,0.0288128690694359,0.5072037180480248,1.586821024519814e-06,0.6469438388091121,0.0015620570131361,2.7043558931829285e-05,2194.0530035335687,0,4.29,10586,3018,440,708,1604,2816,8317
5459,1012,0.1030340052942374,0.527157578359811,1.7835892600038168e-05,0.5104209427522548,0.0068380266567092,5.600499691515384e-05,2541.7628458498025,0,4.2,12183,2246,204,662,3305,8774,9759
8869,545,0.0554876807167582,0.5142677627100896,6.261637533149117e-06,0.5425121424716676,0.0033790554475764,3.637453516122548e-05,2375.8,0,4.22,15230,1872,153,532,3004,6186,8505
4529,893,0.0909183465689269,0.5237003465742469,9.861559796631372e-06,0.5913306785712492,0.0070546575248455,4.714613947350415e-05,2987.7066069428893,1,4.11,17219,812,290,669,3493,6683,7694
1828,363,0.0369578497251069,0.5094134121674188,2.3757314806890217e-06,0.6634248055644338,0.0027737913055571,2.946395467675281e-05,3050.900826446281,0,4.26,45993,374,851,1957,7190,10759,25487
2434,687,0.0699450213805742,0.5180926258044097,8.258361007231117e-06,0.5925284649106055,0.0048867961444785,4.47995741895663e-05,2724.551673944687,0,4.33,36765,261,558,1125,4828,9531,20952
6576,468,0.047648136835675,0.5119357865109976,3.180580670462192e-06,0.637575724299493,0.0033898261092581,3.190701896009355e-05,2789.741452991453,0,4.29,13807,87,169,503,2075,3593,7697
6732,763,0.0776827530034616,0.5200953137410643,7.659652469707588e-06,0.5835887486541247,0.0057683561853576,4.214729432916915e-05,2860.0288335517694,0,4.0,14710,135,124,627,3724,5374,5303
6426,553,0.0563021787823253,0.5142946905435124,3.3659114025949825e-06,0.6484000314490133,0.0043783274783181,3.3496519175820925e-05,2998.3652802893307,0,4.15,12568,612,317,600,2158,3782,6296
7709,201,0.0204642638973732,0.5048573631457209,1.3066355579663884e-07,0.8712437810945274,0.0019891650686772,2.093777866080658e-05,4061.477611940298,0,3.8,11626,1510,536,1133,3185,4841,4299
9604,395,0.0402158419873752,0.5101807604404737,1.217482223707947e-06,0.687939343314271,0.0029170525288448,2.6988648984549247e-05,2681.6962025316457,1,4.12,7654,1066,133,315,1413,3661,3563
9337,332,0.0338016697210344,0.5084114084579947,1.4462110857008197e-06,0.6658355476285808,0.0024636160464167,2.4902901067457525e-05,2764.370481927711,0,4.15,8850,359,156,379,1458,3184,4063
9970,731,0.0744247607411932,0.519325331782372,6.942849141205289e-06,0.5807769428255533,0.0054343802000696,3.970040909802237e-05,2822.6525307797538,0,3.74,9635,1178,100,676,3218,4813,2076
4892,935,0.0951944614131541,0.5249879737024962,1.629744664301224e-05,0.5107283949203586,0.0057403773757489,6.543581316599035e-05,2310.07807486631,1,4.04,20407,1183,157,726,5185,9708,8128
8102,460,0.0468336387701079,0.5119891576313594,3.075759535348765e-06,0.5822961068485365,0.0031581429864461,3.105036515569242e-05,2615.55,0,4.35,9041,1466,145,307,1726,4923,8088
8253,202,0.0205660761555691,0.5050390785684903,3.1623500840955e-07,0.7945421407812423,0.001772050802604,2.1294880853596115e-05,3602.8514851485147,0,3.67,10702,360,525,1495,2998,3022,3722
6822,452,0.0460191407045408,0.5114559466777755,1.5383954840774392e-06,0.7056884406334007,0.0036501819088737,2.9711504417658844e-05,3052.20796460177,0,3.78,14721,564,209,1154,5413,6494,4432
7748,638,0.0649562207289757,0.5167841734189204,3.8110138815196575e-06,0.657982411676993,0.0052591766835395,3.874885723443565e-05,3177.12539184953,0,3.84,15406,775,159,1047,5104,6749,4830
8868,445,0.0453064548971696,0.5115891452679827,1.3523721354240903e-06,0.7052130782467861,0.0036662213209675,3.005065197751169e-05,3133.9258426966294,0,3.7,14221,795,190,1322,5822,6163,3795
4072,874,0.088983913663205,0.5232818327117741,1.1073689774684652e-05,0.5665070340575779,0.0066570539848658,4.521979897071455e-05,2866.9313501144165,0,3.96,17971,3539,483,1507,5973,9814,9354
9611,502,0.0511097536143351,0.5131125274266012,6.808366418205876e-06,0.5096897837790554,0.0031437459735901,3.242507799141459e-05,2381.338645418327,0,3.82,13821,2541,317,1221,4414,5645,4787
5350,967,0.0984524536754225,0.5258874551587515,1.7269122929486892e-05,0.5200434204525747,0.0064917966606307,5.317938432009864e-05,2530.7249224405377,1,3.59,19508,3439,564,2228,6779,7484,4234
9201,290,0.0295255548768071,0.507465771118574,9.422925509669686e-07,0.7243765660422384,0.0019514561976133,2.623882682941753e-05,2735.0896551724136,0,4.12,17118,662,167,683,3809,6659,7951
5710,535,0.0544695581347994,0.5139717425431711,4.178380148810747e-06,0.6060835170989534,0.0032307003076845,3.996179708382557e-05,2361.5383177570093,0,4.3,26598,2238,153,640,3892,10605,14451
8909,780,0.0794135613927917,0.5206743002544529,1.3594935132761708e-05,0.4956090977913828,0.0046280955973635,5.0415171230554113e-05,2286.6397435897434,1,4.28,19059,2229,145,563,2979,7543,10805
7922,116,0.0118102219507228,0.5027898643460456,0.0,1.0,0.000945078328651,1.873029034518553e-05,3398.301724137931,0,4.11,13445,730,524,735,2284,3214,6864
8522,311,0.0316636122989207,0.5079381496612712,1.0419652583222676e-06,0.7173944611554818,0.0024613193355608,2.5166807878171027e-05,3173.096463022508,0,4.19,10012,797,298,581,1986,3407,6522
9052,634,0.0645489716961922,0.5166754339821147,6.189277194491268e-06,0.6100188875765594,0.0048409828050823,3.849787502352671e-05,3009.187697160883,0,4.38,17022,1941,86,238,2105,6977,10481
1409,260,0.0264711871309305,0.506575893547888,2.6965044533781575e-07,0.8522126522126522,0.0026233292512828,2.377826084334429e-05,4149.773076923077,0,2.97,53331,1295,5980,12683,19012,11196,5923
1793,260,0.0264711871309305,0.506575893547888,2.6965044533781575e-07,0.8522126522126522,0.0026233292512828,2.377826084334429e-05,4149.773076923077,0,2.47,40718,1244,10559,14125,11872,5177,3100
1125,316,0.0321726735899002,0.5079381496612712,1.3240905063204017e-06,0.6898131404460518,0.0023416794214733,2.5079327527713974e-05,2924.534810126582,0,3.42,67866,2421,3590,9682,22345,21176,12489
3292,665,0.0677051517002647,0.5174103144919138,5.192563812605766e-06,0.6371727511549959,0.0053013065748117,4.168171552028786e-05,3074.8406015037594,1,4.4,26232,75,225,448,2965,7561,15171
9327,448,0.0456118916717572,0.5115358575074215,1.891350494022669e-06,0.6989852988175136,0.0037264627352032,3.0168370532131717e-05,3334.354910714286,0,4.29,10692,121,198,367,1466,2973,5936
5298,1113,0.1133170433720219,0.5299163744267602,1.7748918822613954e-05,0.5455667810764865,0.0079638611977853,6.062139873346119e-05,2655.0233602875114,1,3.53,19685,1331,1082,2601,6482,6369,4940
9362,344,0.035023416819385,0.5089119170984456,1.3259644338638948e-06,0.7211166858770086,0.002322509406792,2.9147776267468112e-05,2709.8779069767443,0,3.92,18122,1578,425,1067,4412,7074,6329
5152,755,0.0768682549378945,0.519985176557785,6.3319881634744994e-06,0.6333831046779208,0.0059701507105086,4.228558348988948e-05,3006.9721854304635,0,3.99,21797,865,628,1284,4723,7327,8883
9456,388,0.039503156180004,0.5098894253231584,8.776831074509234e-07,0.7617677615280108,0.0035272177890392,2.658130463827536e-05,3577.224226804124,0,4.13,8905,341,78,301,1788,3206,3845
3335,104,0.0105884748523722,0.5006371374687802,0.0,1.0,0.0009007964315934,1.8016930993045983e-05,3312.067307692308,1,3.75,24727,1706,1306,2001,6222,8246,7770
6597,775,0.0789045001018122,0.5205363294292226,9.200627629841714e-06,0.5785979828290406,0.0054856283759913,4.676336839961699e-05,2755.636129032258,1,3.74,20700,2030,794,2284,6151,5867,7195
1320,2210,0.2250050906129098,0.5633818974417805,0.0001149925996989,0.3901402940254696,0.013755212555028,0.0001369807979027,2222.3737556561086,1,4.46,66857,328,463,1077,7005,19926,43354
6382,412,0.0419466503767053,0.5105785725424963,1.3537640926200027e-06,0.7031630170316302,0.0034999997211109,2.688285171089815e-05,3278.7815533980583,0,3.94,14284,1113,470,972,3160,5795,5584
7127,683,0.0695377723477906,0.5179833350912351,5.380256220116365e-06,0.6106061321666101,0.0049771822462724,3.937409821764374e-05,2785.259150805271,0,4.19,16358,539,111,553,2963,6277,7660
7565,293,0.0298309916513948,0.5074133388438291,5.566495980448986e-07,0.7633362943569124,0.0023729488154742,2.4479160081775547e-05,3207.204778156997,1,4.17,12452,1018,318,683,2056,3285,6634
7975,760,0.0773773162288739,0.520012706480305,8.971176700776286e-06,0.5834893558005686,0.005386234115476,4.6325261592356745e-05,2728.3697368421053,0,3.46,16717,2386,1280,2720,5745,5822,4346
8875,500,0.0509061290979433,0.5130589218554116,2.3088136380742983e-06,0.6914308617234469,0.0040443432668909,3.275984459258587e-05,3184.54,0,3.83,12388,1457,336,1052,3440,4266,4238
2220,916,0.0932600285074323,0.5242873919077613,1.3525917969470091e-05,0.5339370510893168,0.0063688899840707,5.47357173825076e-05,2555.5,1,3.98,39618,433,1104,1906,8092,15414,14288
7547,288,0.0293219303604153,0.506811145510836,6.655240784847961e-07,0.7498306233062331,0.0023414572660128,2.4271090922227096e-05,3146.2361111111118,0,4.14,10850,71,182,400,1890,3856,4759
6108,295,0.0300346161677866,0.5075968992248062,1.3283000450534722e-06,0.7009800530381645,0.0023557147914468,2.5549774908106743e-05,3200.8169491525423,0,4.3,17547,206,248,620,2662,4442,10032
6964,440,0.0447973936061901,0.5114293152824785,2.018982667686485e-06,0.7013460343756471,0.0030626973950697,3.182422223630713e-05,2777.5,0,3.7,17833,2243,632,1890,5704,6400,5336
4135,948,0.0965180207697006,0.5253530166880617,1.6448046608987668e-05,0.5283172710625159,0.0062508339933033,6.284915984946788e-05,2513.302742616034,1,4.14,35910,5714,570,1973,6560,11567,17559
5996,282,0.02871105681124,0.506811145510836,5.058566094630718e-07,0.77951086545014,0.00239471178811,2.4260282070996404e-05,3355.45390070922,0,4.05,12774,537,186,612,2965,5793,5512
6869,707,0.0719812665444919,0.5186671595289645,8.430576273898306e-06,0.5528967708587937,0.0049954359057973,4.075568724575775e-05,2652.606789250354,0,4.08,13779,227,140,410,2849,5741,5263
7594,293,0.0298309916513948,0.5073085067920046,3.4392240860049265e-07,0.8390995371452615,0.0027321704780777,2.3952115267978807e-05,3702.580204778157,1,4.23,10438,358,150,321,1721,3835,5453
8245,564,0.0574221136224801,0.5145371680025146,3.5938672462365738e-06,0.6228411624655152,0.0042042272466875,3.378304827147983e-05,2774.955673758865,0,3.94,12052,202,140,485,3094,5115,3689
4982,586,0.0596619833027896,0.5153741211039983,5.576222943256125e-06,0.6005134039263732,0.0041076707719356,3.815666204836339e-05,2702.9129692832767,0,4.15,21619,792,483,1079,3876,5647,10656
6498,662,0.067399714925677,0.5173285578847572,5.39518264469148e-06,0.6130782344794804,0.0047420986974531,4.031939296144723e-05,2686.474320241692,0,4.21,15379,167,216,579,2847,3957,7893
8428,384,0.0390959071472205,0.509704203425013,1.2470383528896515e-06,0.7033833768494343,0.0029363956360807,2.756112894439112e-05,2898.40625,0,4.18,14296,39,210,592,2811,3625,7147
9685,563,0.0573203013642842,0.5147528955505477,4.178588831388908e-06,0.6145016213346144,0.0042299853725763,3.43121544673724e-05,2855.55595026643,0,4.07,10006,183,119,394,2117,3840,4005
9669,448,0.0456118916717572,0.5116690977286935,1.6914013600408254e-06,0.6771132949824225,0.0036927399076854,2.945963119260774e-05,3222.645089285714,0,3.32,7990,1673,648,1574,3467,3211,1516
5371,702,0.0714722052535125,0.5185302502375673,5.438670671320962e-06,0.6022735124019004,0.0055267567837441,3.847238787218562e-05,2981.045584045584,1,4.19,17459,1594,194,571,3497,7897,9288
6392,307,0.0312563632661372,0.507465771118574,6.736354024345208e-07,0.760043431053203,0.0026422023136178,2.4307997226772743e-05,3360.3387622149835,0,4.42,13688,267,141,381,1606,3952,9161
7237,727,0.0740175117084096,0.519215520431358,6.302382327287702e-06,0.5843858113459214,0.0052432794389573,4.20348002938074e-05,2703.5240715268224,0,3.91,6938,1133,191,603,2773,5237,3460
5843,995,0.1013031969049073,0.5266770336211057,1.59987347657064e-05,0.5215352416003559,0.0070659760797521,5.1505475677616656e-05,2667.4422110552764,1,3.82,13519,2044,234,869,3970,6974,3641
6614,546,0.0555894929749541,0.5141869961260601,2.2918807019909813e-06,0.699015357730954,0.0036622217630214,4.252944493897253e-05,2516.692307692308,1,4.07,11579,1460,217,606,2838,7008,5898
6309,678,0.0690287110568112,0.5176284584980237,5.6502151925133365e-06,0.6016827666740739,0.0044966410953009,4.875130223651547e-05,2496.4011799410027,0,4.35,14292,825,59,198,1608,6973,8234
7811,598,0.0608837304011403,0.515455261086329,3.640894909207384e-06,0.6382469762412957,0.0040052859490734,4.538713940237437e-05,2533.3695652173915,0,4.35,10910,778,38,169,1318,5239,6467
5624,839,0.085420484626349,0.5221968206709554,1.0227411826701732e-05,0.5534774037736708,0.0060241567637158,4.564891285819112e-05,2649.4207389749704,0,4.02,16094,710,210,564,3567,8339,5701
4657,699,0.0711667684789248,0.5184481393507522,5.397387913139752e-06,0.6298191030165894,0.0054539238432931,4.156370733112033e-05,2949.456366237482,0,4.09,19205,295,218,636,3830,7644,7543
7109,534,0.0543677458766035,0.5138641833211258,3.5282602169481457e-06,0.6132273682287385,0.0037446994053142,3.398294125152116e-05,2604.511235955056,0,3.93,12545,661,128,522,3614,6932,3934
3895,297,0.0302382406841783,0.5076756086214917,1.2195199777120835e-06,0.693966693966694,0.0019596339437659,2.6640113430192724e-05,2694.2087542087543,1,3.94,28342,1908,1030,2217,6034,8645,11840
8402,634,0.0645489716961922,0.5166754339821147,7.292899419431614e-06,0.566687099137351,0.0039630417002,4.007458936550068e-05,2455.667192429022,0,4.26,20804,1555,151,590,3344,8111,11107
3437,546,0.0555894929749541,0.5142139155018062,9.346017887076004e-06,0.5100581375810733,0.0030402428570996,3.840452438099695e-05,2199.619047619048,1,4.12,44076,2968,1149,1948,8019,15742,21258
7983,209,0.0212787619629403,0.5038731852459858,8.46815717495286e-07,0.7036713286713286,0.0009441355908877,2.3683790978892255e-05,1735.6650717703349,0,4.13,22754,1438,116,787,4781,9848,10010
5566,292,0.0297291793931989,0.5074919913196239,1.424638662935386e-06,0.6761050699053806,0.0015616516933827,2.677742796509756e-05,2153.3835616438355,1,4.13,29920,2459,776,1461,5063,10837,14485
9035,473,0.0481571981266544,0.5123363413489124,7.103085105566405e-06,0.5284606012828322,0.0024672569931554,5.8475474616963466e-05,2088.6849894291754,0,3.77,17710,962,370,1231,5256,7087,4531
2576,746,0.0759519446141315,0.5197375383638481,2.2235596770157643e-05,0.4765568490562643,0.0034034727770475,7.374208884707744e-05,1824.7064343163536,1,4.24,55764,3358,523,1742,8534,21657,28059
5096,525,0.0534514355528405,0.5135686274509804,9.316581364542524e-06,0.5468556888404217,0.0021799128322139,5.296943525918534e-05,1707.56,0,4.0,32013,2290,886,1896,6374,11851,12936
5266,412,0.0419466503767053,0.5106316610345724,5.238871554391771e-06,0.5756620130867173,0.0018793612118449,6.560761699119538e-05,1859.1019417475727,0,3.94,31616,1648,441,1917,7930,11212,11116
6001,574,0.058440236204439,0.515022809501337,1.59735941110419e-05,0.5002341122887669,0.0024929777385178,8.092069570328633e-05,1782.240418118467,0,4.01,28776,1464,477,1369,5757,11321,10325
3840,112,0.0114029729179393,0.5023783949670093,0.0,1.0,0.0009550407219442,1.8232826210458984e-05,3282.2053571428573,0,3.73,21410,100,1785,1809,4452,5889,7668
6702,928,0.0944817756057829,0.5247916221414832,1.2526785351125203e-05,0.5413946546144404,0.0067095877648007,4.882620451285444e-05,2695.883620689656,0,4.28,18886,504,277,643,2867,5215,10328
7012,294,0.0299328039095907,0.5071775276257359,4.612278559151461e-07,0.7783195189338534,0.0022663570040279,2.416915459720985e-05,2927.0680272108843,0,3.98,15028,219,130,649,3799,6231,5186
6386,651,0.0662797800855223,0.5170834430113188,4.9809501498573775e-06,0.5979156327543425,0.0042718927199328,4.017689583707533e-05,2424.5130568356376,0,4.25,13440,471,89,310,2114,6120,6976
9455,495,0.0503970678069639,0.5128178353260586,2.1623208335408607e-06,0.6623154623154623,0.003999811483813,3.047651278973252e-05,3084.139393939394,0,3.75,11092,792,308,997,3819,4764,3411
8357,328,0.0333944206882508,0.5083061636391865,1.0815739073475855e-06,0.6685313642127247,0.0024916463490082,2.476436979822901e-05,2850.689024390244,0,3.82,11784,424,366,909,3134,4410,3818
8002,562,0.0572184891060883,0.5147259197149145,4.161437452893362e-06,0.5851904009743658,0.0038895646223251,3.499559673580896e-05,2623.320284697509,0,3.77,12550,1314,137,854,4580,5586,3377
7726,501,0.0510079413561392,0.5130857232408713,2.024868053211235e-06,0.7000958083832335,0.004238482020716,3.276952632902451e-05,3325.327345309381,0,3.9,10440,804,362,913,3490,5510,4901
3017,627,0.063836285888821,0.5164852500394383,1.1894948782728164e-05,0.5104789274959108,0.0037555124464753,4.2094309194568576e-05,2353.3030303030305,1,4.25,46668,3263,653,1603,6727,16731,24486
4450,543,0.0552840562003665,0.5140524415135814,1.5125678296269936e-05,0.4914544725557753,0.0022986918972236,4.786312604873709e-05,1690.5543278084715,0,3.94,31388,1948,567,1689,7491,12981,10646
5998,212,0.021584198737528,0.5052729049848244,7.1319106608945e-07,0.7460431011356523,0.0014183621584575,2.27989949200213e-05,2770.448113207547,0,3.98,22039,1781,1469,1776,4215,6941,11586
7303,450,0.045815516188149,0.5116424441318956,1.0064447133697332e-05,0.5437861915367483,0.0022606755913552,3.6901505836469165e-05,2014.4222222222224,0,4.13,21272,1511,264,815,3926,9060,9430
7800,580,0.0590511097536143,0.5151038388923852,3.689542009282559e-06,0.6044369007206242,0.0043552035731208,3.324514504125942e-05,2803.343103448276,0,3.14,11093,1084,890,2427,4784,3199,1424
7628,583,0.0593565465282019,0.5150768262625203,4.219719761237652e-06,0.6323259830359617,0.0047435790494627,3.3423474098369567e-05,3139.039451114923,0,3.79,11119,760,316,889,3236,4341,3358
3104,390,0.0397067806963958,0.5096248637990972,2.007645938518925e-06,0.6391536484081471,0.0028522161528925,2.7917092894977508e-05,2761.2051282051284,1,4.17,25995,425,485,845,4047,9285,11787
8220,200,0.0203624516391773,0.5040800615858353,3.3535926886563453e-07,0.7745226130653267,0.0014498790328022,2.1651730519530755e-05,2770.09,0,4.1,12745,497,364,611,2153,4276,5782
9629,566,0.0576257381388719,0.5148338400251599,2.888355902420216e-06,0.6734794709027799,0.0047581413983238,3.288510544004345e-05,3236.9611307420496,0,4.1,9021,221,152,338,1822,3325,3876
5689,479,0.0487680716758297,0.5124699989564855,2.711296826431663e-06,0.6943597627553917,0.0034535329502698,3.511318682529922e-05,2916.1753653444675,0,4.17,24203,1987,341,1035,4255,8127,11607
3666,638,0.0649562207289757,0.5167841734189204,1.1274322966447234e-05,0.5388060215646423,0.0034686453770878,4.793762245192093e-05,2189.8009404388717,1,4.25,39625,1942,335,1055,6072,14936,19734
6515,707,0.0719812665444919,0.5186671595289645,7.941056326283922e-06,0.6089209082786061,0.0048023729055876,5.083756204154888e-05,2681.947666195191,1,4.08,20173,3277,471,872,3549,8131,8479
9942,289,0.0294237426186112,0.5073347107438017,6.441833919592121e-07,0.7644415609381008,0.0023766781120986,2.445658044537265e-05,3297.8754325259515,1,4.14,10439,2631,203,553,2029,4567,5618
3651,459,0.046731826511912,0.5119357865109976,3.2523683233251344e-06,0.6599784989201891,0.0036806918828305,3.1895335720100644e-05,3123.81917211329,0,4.21,28627,377,915,1421,4105,6771,15641
9915,210,0.0213805742211362,0.5052988990636896,3.057987661598807e-07,0.754066985645933,0.0015901017449446,2.120466151562229e-05,2859.67619047619,0,3.93,9638,1205,128,541,2619,4968,3303
5631,582,0.0592547342700061,0.5152659741894869,7.757520631205562e-06,0.5472730391374038,0.0039654816991906,3.588576909125429e-05,2667.668384879725,0,3.93,18998,1633,629,1001,4553,7774,7020
6764,467,0.0475463245774791,0.5121760442196381,1.1915277780697615e-06,0.755318855630405,0.0040741087679827,2.9278332353291985e-05,3382.884368308351,0,3.8,11891,1322,374,880,3350,4936,3658
5649,699,0.0711667684789248,0.5184481393507522,2.8009862679660992e-05,0.4786657976396899,0.0041296036743581,4.5566907269082565e-05,2276.6680972818317,0,4.24,21426,5191,432,1049,3720,9290,14111
7231,475,0.0483608226430462,0.5122027534418022,1.6693443423330194e-06,0.7077237397290695,0.0040514179232534,2.9669316226573888e-05,3285.764210526316,0,4.14,14484,282,154,542,2653,5092,6276
5376,727,0.0740175117084096,0.5190783215304936,6.872769676373489e-06,0.5995089067491218,0.0055281878221147,4.189836344385352e-05,2868.213204951857,0,4.54,16863,340,254,461,1756,3180,14282
4305,871,0.0886784768886174,0.5231982101954935,1.3016596153264754e-05,0.5214458212914209,0.0056883374792277,5.485170842077634e-05,2493.7049368541907,1,4.42,31278,3129,99,333,3408,14167,20468
8609,735,0.0748320097739767,0.519325331782372,6.036802552170632e-06,0.6263026191402992,0.0057076618599388,4.512648539417036e-05,2951.148299319728,0,4.17,14848,205,144,495,2806,4956,6828
8957,376,0.0382814090816534,0.5096513075965131,8.086772158938224e-07,0.7565390070921986,0.0032604075045147,2.66258917656889e-05,3329.3377659574467,1,3.85,9754,1214,153,539,3032,4441,2931
8533,472,0.0480553858684585,0.5121493377828762,2.905906968968348e-06,0.6028374536687179,0.0035955450734862,3.064516579826308e-05,2894.669491525424,0,4.2,9412,135,182,363,1601,2538,4729
9815,402,0.0409285277947464,0.5103132955785317,2.209445776523821e-06,0.6075358866515304,0.0030127188835585,2.8044386142760668e-05,2890.3507462686566,0,4.11,8317,111,229,369,1493,2404,3841
7677,206,0.0209733251883526,0.5050910212897254,1.217721158285388e-07,0.8687662798958087,0.001953589188273,2.0977366389635515e-05,3763.95145631068,0,4.18,11662,133,333,471,1877,3126,5879
3752,942,0.0959071472205253,0.5251563920226702,1.3993163467848324e-05,0.5292806360852957,0.0068449484193815,4.8821783593890335e-05,2716.332271762208,0,4.07,15476,779,216,1003,6529,10450,11210
7050,292,0.0297291793931989,0.5073609174027585,7.644272096823704e-07,0.6888857506001977,0.002032103865298,2.47856194657534e-05,2657.054794520548,0,4.31,15533,1013,73,338,2536,6358,9228
7374,292,0.0297291793931989,0.5073609174027585,7.644272096823704e-07,0.6888857506001977,0.002032103865298,2.47856194657534e-05,2657.054794520548,0,4.4,14971,712,53,230,1881,5366,9255
9146,292,0.0297291793931989,0.5073609174027585,7.644272096823704e-07,0.6888857506001977,0.002032103865298,2.47856194657534e-05,2657.054794520548,0,4.45,12047,560,43,143,1284,4148,7645
9774,292,0.0297291793931989,0.5073609174027585,7.644272096823704e-07,0.6888857506001977,0.002032103865298,2.47856194657534e-05,2657.054794520548,0,4.48,10972,494,49,133,1069,3544,7268
3319,806,0.0820606801058847,0.5213929291856885,8.703645103803844e-06,0.5738791362914785,0.0056559830158246,4.8769729710348834e-05,2659.454094292804,1,4.21,32785,3119,561,1362,5927,12525,18507
9427,668,0.0680105884748523,0.5176011804384486,7.69808180730164e-06,0.5155580892188636,0.0044988886624889,3.731871775903826e-05,2484.9101796407185,0,3.59,8118,1886,601,1330,3166,3851,2784
7469,408,0.0415394013439218,0.5104724286679486,1.5830685523001878e-06,0.6344606638724286,0.0031187198836891,2.7112677561842466e-05,2881.4093137254904,0,4.0,13014,850,302,691,2903,5308,5237
4917,856,0.087151293015679,0.5227526744371707,1.3932972998441686e-05,0.5062715199212986,0.005594622191796,4.998195160099102e-05,2429.455607476636,0,4.07,16294,200,261,669,3264,6086,6518
9151,275,0.0279983710038688,0.5067849956142614,7.281225251874086e-07,0.7486131386861314,0.0018526087800983,2.513707063909881e-05,2599.8327272727274,0,4.14,11164,84,189,539,2325,2587,5577
8737,415,0.042252087151293,0.5106316610345724,1.924072338424246e-06,0.6677725394330947,0.0031423289381138,3.0632439345022345e-05,2920.134939759036,0,4.2,9823,658,149,351,1556,3975,4918
7863,112,0.0114029729179393,0.5027126625038387,0.0,1.0,0.0010322147574397,1.872037832643932e-05,3977.285714285714,0,4.31,14193,116,296,600,1953,2985,8511
